locus_tag,gene_name,chrom,start,end,strand,promoter_start,promoter_end
STM3723,rfaQ,NC_003197.2,3917871,3918924,-,3918874,3919223
STM3724,kdtA,NC_003197.2,3919350,3920627,+,3919050,3919399
STM3725,kdtB,NC_003197.2,3920626,3921115,+,3920326,3920675
STM3726,mutM,NC_003197.2,3921143,3921963,-,3921913,3922262
STM3727,rpmG,NC_003197.2,3922050,3922230,-,3922180,3922529
STM3728,rpmB,NC_003197.2,3922238,3922487,-,3922437,3922786
STM3729,radC,NC_003197.2,3922692,3923371,-,3923321,3923670
STM3730,dfp,NC_003197.2,3923520,3924753,+,3923220,3923569
STM3731,dut,NC_003197.2,3924734,3925189,+,3924434,3924783
STM3732,ttk,NC_003197.2,3925280,3925893,+,3924980,3925329
STM3733,pyrE,NC_003197.2,3925971,3926625,-,3926575,3926924
STM3734,rph,NC_003197.2,3926691,3927421,-,3927371,3927720
STM3735,yicC,NC_003197.2,3927521,3928396,+,3927221,3927570
STM3736,STM3736,NC_003197.2,3928446,3929351,-,3929301,3929650
STM3737,STM3737,NC_003197.2,3929414,3930303,+,3929114,3929463
STM3738,yigC,NC_003197.2,3930542,3931171,+,3930242,3930591
STM3739,yicF,NC_003197.2,3931168,3932865,-,3932815,3933164
STM3740,gmk,NC_003197.2,3933094,3933733,+,3932794,3933143
STM3741,rpoZ,NC_003197.2,3933772,3934063,+,3933472,3933821
STM3742,spoT,NC_003197.2,3934071,3936193,+,3933771,3934120
STM3743,spoU,NC_003197.2,3936198,3936887,+,3935898,3936247
STM3744,recG,NC_003197.2,3936873,3938974,+,3936573,3936922
STM3745,STM3745,NC_003197.2,3938977,3939834,-,3939784,3940133
STM3746,gltS,NC_003197.2,3939831,3941048,-,3940998,3941347
STM3747,yicE,NC_003197.2,3941248,3942655,+,3940948,3941297
STM3748,yicH,NC_003197.2,3942766,3944485,+,3942466,3942815
STM3749,yicI,NC_003197.2,3944588,3946918,-,3946868,3947217
STM3750,yicJ,NC_003197.2,3946918,3948311,-,3948261,3948610
STM3751,selC,NC_003197.2,3948588,3948678,+,3948288,3948637
STM3752,STM3752,NC_003197.2,3948999,3949347,-,3949297,3949646
STM3753,sugR,NC_003197.2,3950014,3951211,+,3949714,3950063
STM3754,STM3754,NC_003197.2,3951208,3951558,+,3950908,3951257
STM3755,rhuM,NC_003197.2,3951739,3952782,+,3951439,3951788
STM3756,rmbA,NC_003197.2,3954066,3954698,+,3953766,3954115
STM3757,misL,NC_003197.2,3954765,3957640,+,3954465,3954814
STM3758,fidL,NC_003197.2,3957735,3958208,-,3958158,3958507
STM3759,marT,NC_003197.2,3958210,3959080,-,3959030,3959379
STM3760,STM3760,NC_003197.2,3959120,3959233,-,3959183,3959532
STM3761,slsA,NC_003197.2,3959839,3960531,+,3959539,3959888
STM3762,cigR,NC_003197.2,3960760,3961244,-,3961194,3961543
STM3763,mgtB,NC_003197.2,3961554,3964284,-,3964234,3964583
STM3764,mgtC,NC_003197.2,3964500,3965203,-,3965153,3965502
STM3765,yicL,NC_003197.2,3965695,3966606,+,3965395,3965744
STM3766,STM3766,NC_003197.2,3966649,3967597,-,3967547,3967896
STM3767,STM3767,NC_003197.2,3967826,3968575,-,3968525,3968874
STM3768,STM3768,NC_003197.2,3968556,3969668,-,3969618,3969967
STM3769,STM3769,NC_003197.2,3969669,3970536,-,3970486,3970835
STM3770,STM3770,NC_003197.2,3970526,3971281,-,3971231,3971580
STM3771,STM3771,NC_003197.2,3971421,3971913,-,3971863,3972212
STM3772,STM3772,NC_003197.2,3971917,3972350,-,3972300,3972649
STM3773,STM3773,NC_003197.2,3972561,3975364,-,3975314,3975663
STM3774,STM3774,NC_003197.2,3975550,3975849,+,3975250,3975599
STM3775,STM3775,NC_003197.2,3975948,3977337,+,3975648,3975997
STM3776,yicM,NC_003197.2,3977397,3978602,-,3978552,3978901
STM3777,STM3777,NC_003197.2,3978799,3979165,+,3978499,3978848
STM3778,STM3778,NC_003197.2,3979142,3979472,+,3978842,3979191
STM3779,STM3779,NC_003197.2,3979563,3979839,-,3979789,3980138
STM3780,STM3780,NC_003197.2,3979842,3980709,-,3980659,3981008
STM3781,STM3781,NC_003197.2,3980765,3982256,-,3982206,3982555
STM3782,STM3782,NC_003197.2,3982242,3983606,-,3983556,3983905
STM3783,STM3783,NC_003197.2,3983676,3983970,-,3983920,3984269
STM3784,STM3784,NC_003197.2,3983960,3984440,-,3984390,3984739
STM3785,STM3785,NC_003197.2,3984451,3985278,-,3985228,3985577
STM3786,yicN,NC_003197.2,3985547,3986011,-,3985961,3986310
STM3787,uhpT,NC_003197.2,3986192,3987660,-,3987610,3987959
STM3788,uhpC,NC_003197.2,3987726,3989065,-,3989015,3989364
STM3789,uhpB,NC_003197.2,3989064,3990576,-,3990526,3990875
STM3790,uhpA,NC_003197.2,3990566,3991169,-,3991119,3991468
STM3791,STM3791,NC_003197.2,3991231,3992252,-,3992202,3992551
STM3792,STM3792,NC_003197.2,3992256,3993583,-,3993533,3993882
STM3793,STM3793,NC_003197.2,3993603,3994529,-,3994479,3994828
STM3794,STM3794,NC_003197.2,3994842,3995633,+,3994542,3994891
STM3795,ilvN,NC_003197.2,3995635,3995940,-,3995890,3996239
STM3796,ilvB,NC_003197.2,3995929,3997629,-,3997579,3997928
STM3797,ivbL,NC_003197.2,3997724,3997924,-,3997874,3998223
STM3797A,ysdA,NC_003197.2,3998345,3998459,+,3998045,3998394
STM3796B,ysdB,NC_003197.2,3998456,3998545,+,3998156,3998505
STM3796A,STM3796A,NC_003197.2,3998638,3999498,+,3998338,3998687
STM3798,emrD,NC_003197.2,3999701,4000885,+,3999401,3999750
STM3799,STM3799,NC_003197.2,4000812,4001897,-,4001847,4002196
STM3800,dsdC,NC_003197.2,4001961,4002893,-,4002843,4003192
STM3801,dsdX,NC_003197.2,4003007,4004447,+,4002707,4003056
STM3802,dsdA,NC_003197.2,4004322,4005787,+,4004022,4004371
STM3803,yidF,NC_003197.2,4005869,4006399,-,4006349,4006698
STM3804,yidG,NC_003197.2,4006396,4006768,-,4006718,4007067
STM3805,yidH,NC_003197.2,4006748,4007106,-,4007056,4007405
STM3807,yidE,NC_003197.2,4007539,4009213,-,4009163,4009512
STM3808,ibpB,NC_003197.2,4009390,4009832,-,4009782,4010131
STM3809,ibpA,NC_003197.2,4009928,4010356,-,4010306,4010655
STM3810,yidQ,NC_003197.2,4010637,4010983,+,4010337,4010686
STM3811,yidR,NC_003197.2,4010985,4012222,-,4012172,4012521
STM3812,ccmH,NC_003197.2,4012333,4013387,-,4013337,4013686
STM3813,ccmG,NC_003197.2,4013373,4013941,-,4013891,4014240
STM3814,ccmF,NC_003197.2,4013927,4015872,-,4015822,4016171
STM3815,ccmE,NC_003197.2,4015855,4016345,-,4016295,4016644
STM3816,ccmD,NC_003197.2,4016331,4016555,-,4016505,4016854
STM3817,ccmC,NC_003197.2,4016540,4017297,-,4017247,4017596
STM3818,ccmB,NC_003197.2,4017329,4018004,-,4017954,4018303
STM3819,ccmA,NC_003197.2,4017985,4018602,-,4018552,4018901
STM3820,STM3820,NC_003197.2,4018608,4020020,-,4019970,4020319
STM3821,torD,NC_003197.2,4020198,4020843,-,4020793,4021142
STM3822,torA,NC_003197.2,4020823,4023388,-,4023338,4023687
STM3823,torC,NC_003197.2,4023365,4024615,-,4024565,4024914
STM3824,torR,NC_003197.2,4024679,4025371,+,4024379,4024728
STM3825,torT,NC_003197.2,4025344,4026398,-,4026348,4026697
STM3826,torS,NC_003197.2,4026453,4029199,+,4026153,4026502
STM3827,dgoT,NC_003197.2,4029225,4030568,-,4030518,4030867
STM3828,dgoA,NC_003197.2,4030647,4031806,-,4031756,4032105
STM3829,dgoK,NC_003197.2,4032393,4033282,-,4033232,4033581
STM3830,dgoR,NC_003197.2,4033268,4033968,-,4033918,4034267
STM3831,yidA,NC_003197.2,4034218,4035074,-,4035024,4035373
STM3832,STM3832,NC_003197.2,4035362,4036631,+,4035062,4035411
STM3833,STM3833,NC_003197.2,4036637,4037838,+,4036337,4036686
STM3834,STM3834,NC_003197.2,4037946,4038849,+,4037646,4037995
STM3835,gyrB,NC_003197.2,4038868,4041293,-,4041243,4041592
STM3836,recF,NC_003197.2,4041311,4042404,-,4042354,4042703
STM3837,dnaN,NC_003197.2,4042532,4043632,-,4043582,4043931
STM3838,dnaA,NC_003197.2,4043637,4045114,-,4045064,4045413
STM3839,rpmH,NC_003197.2,4045639,4045838,+,4045339,4045688
STM3840,rnpA,NC_003197.2,4045855,4046214,+,4045555,4045904
STM3841,STM3841,NC_003197.2,4046173,4046435,+,4045873,4046222
STM3842,yidC,NC_003197.2,4046425,4048084,+,4046125,4046474
STM3843,trmE,NC_003197.2,4048226,4049590,+,4047926,4048275
STM3845,STM3845,NC_003197.2,4051391,4052353,+,4051091,4051440
STM3846,STM3846,NC_003197.2,4052416,4053288,+,4052116,4052465
STM3847,yidY,NC_003197.2,4054081,4055277,+,4053781,4054130
STM3848,yidZ,NC_003197.2,4055229,4056205,+,4054929,4055278
STM3849,yieE,NC_003197.2,4056351,4057118,+,4056051,4056400
STM3850,yieF,NC_003197.2,4057118,4057702,+,4056818,4057167
STM3851,yieG,NC_003197.2,4057747,4059210,-,4059160,4059509
STM3852,yieH,NC_003197.2,4059242,4059918,+,4058942,4059291
STM3853,phoU,NC_003197.2,4060013,4060750,-,4060700,4061049
STM3854,pstB,NC_003197.2,4060753,4061541,-,4061491,4061840
STM3855,pstA,NC_003197.2,4061613,4062517,-,4062467,4062816
STM3856,pstC,NC_003197.2,4062503,4063478,-,4063428,4063777
STM3857,pstS,NC_003197.2,4063598,4064760,-,4064710,4065059
STM3858,STM3858,NC_003197.2,4064805,4066184,-,4066134,4066483
STM3859,STM3859,NC_003197.2,4066227,4067052,-,4067002,4067351
STM3860,STM3860,NC_003197.2,4067140,4068897,+,4066840,4067189
STM3861,glmS,NC_003197.2,4069048,4070891,-,4070841,4071190
STM3862,glmU,NC_003197.2,4071066,4072513,-,4072463,4072812
STM3863,STM3863,NC_003197.2,4072756,4073460,-,4073410,4073759
STM3864,atpC,NC_003197.2,4073684,4074112,-,4074062,4074411
STM3865,atpD,NC_003197.2,4074124,4075517,-,4075467,4075816
STM3866,atpG,NC_003197.2,4075533,4076408,-,4076358,4076707
STM3867,atpA,NC_003197.2,4076447,4077995,-,4077945,4078294
STM3868,atpH,NC_003197.2,4078001,4078550,-,4078500,4078849
STM3869,atpF,NC_003197.2,4078549,4079032,-,4078982,4079331
STM3870,atpE,NC_003197.2,4079079,4079330,-,4079280,4079629
STM3871,atpB,NC_003197.2,4079365,4080196,-,4080146,4080495
STM3872,atpI,NC_003197.2,4080189,4080689,-,4080639,4080988
STM3873,gidB,NC_003197.2,4081185,4081820,-,4081770,4082119
STM3874,gidA,NC_003197.2,4081911,4083812,-,4083762,4084111
STM3875,mioC,NC_003197.2,4084179,4084622,-,4084572,4084921
STM3876,asnC,NC_003197.2,4084712,4085268,-,4085218,4085567
STM3877,asnA,NC_003197.2,4085215,4086313,+,4084915,4085264
STM3878,yieM,NC_003197.2,4086318,4087760,-,4087710,4088059
STM3879,yieN,NC_003197.2,4087763,4089276,-,4089226,4089575
STM3880,kup,NC_003197.2,4089596,4091475,+,4089296,4089645
STM3881,rbsD,NC_003197.2,4091572,4092091,+,4091272,4091621
STM3882,rbsA,NC_003197.2,4092090,4093604,+,4091790,4092139
STM3883,rbsC,NC_003197.2,4093596,4094575,+,4093296,4093645
STM3884,rbsB,NC_003197.2,4094585,4095490,+,4094285,4094634
STM3885,rbsK,NC_003197.2,4095610,4096553,+,4095310,4095659
STM3886,rbsR,NC_003197.2,4096545,4097555,+,4096245,4096594
STM3887,yieO,NC_003197.2,4097521,4098959,-,4098909,4099258
STM3888,yieP,NC_003197.2,4098960,4099678,-,4099628,4099977
STM3889,rrsC,NC_003197.2,4100145,4101688,+,4099845,4100194
STM3890,gltU,NC_003197.2,4101772,4101844,+,4101472,4101821
STM3891,rrlC,NC_003197.2,4102041,4105034,+,4101741,4102090
STM3893,9S,NC_003197.2,4105041,4105139,+,4104741,4105090
STM3894,rrfC,NC_003197.2,4105124,4105243,+,4104824,4105173
STM3895,aspT,NC_003197.2,4105296,4105375,+,4104996,4105345
STM3896,trpT,NC_003197.2,4105381,4105453,+,4105081,4105430
STM3897,yifA,NC_003197.2,4105558,4106406,-,4106356,4106705
STM3898,yifE,NC_003197.2,4106499,4106851,+,4106199,4106548
STM3899,yifB,NC_003197.2,4106876,4108407,-,4108357,4108706
STM3900,ilvL,NC_003197.2,4108561,4108846,+,4108261,4108610
STM3901,ilvG,NC_003197.2,4108972,4110632,+,4108672,4109021
STM3902,ilvM,NC_003197.2,4110615,4110892,+,4110315,4110664
STM3903,ilvE,NC_003197.2,4110778,4111839,+,4110478,4110827
STM3904,ilvD,NC_003197.2,4111982,4113850,+,4111682,4112031
STM3905,ilvA,NC_003197.2,4113843,4115397,+,4113543,4113892
STM3906,STM3906,NC_003197.2,4115677,4115998,+,4115377,4115726
STM3907,STM3907,NC_003197.2,4115989,4116336,+,4115689,4116038
STM3908,ilvY,NC_003197.2,4116339,4117418,-,4117368,4117717
STM3909,ilvC,NC_003197.2,4117247,4118865,+,4116947,4117296
STM3910,ppiC,NC_003197.2,4118957,4119250,-,4119200,4119549
STM3911,STM3911,NC_003197.2,4119527,4119676,+,4119227,4119576
STM3912,rep,NC_003197.2,4119776,4121800,+,4119476,4119825
STM3913,gppA,NC_003197.2,4121840,4123334,-,4123284,4123633
STM3914,rhlB,NC_003197.2,4123440,4124705,-,4124655,4125004
STM3915,trxA,NC_003197.2,4124837,4125178,+,4124537,4124886
STM3917,rho,NC_003197.2,4125597,4126856,+,4125297,4125646
STM3918,rfe,NC_003197.2,4127086,4128189,+,4126786,4127135
STM3919,wzzE,NC_003197.2,4128192,4129247,+,4127892,4128241
STM3920,wecB,NC_003197.2,4129293,4130433,+,4128993,4129342
STM3921,wecC,NC_003197.2,4130430,4131692,+,4130130,4130479
STM3922,rffG,NC_003197.2,4131676,4132759,+,4131376,4131725
STM3923,rffH,NC_003197.2,4132780,4133016,+,4132480,4132829
STM3924,wecD,NC_003197.2,4133108,4133671,+,4132808,4133157
STM3925,wecE,NC_003197.2,4133665,4134806,+,4133365,4133714
STM3926,wzxE,NC_003197.2,4134808,4136058,+,4134508,4134857
STM3927,STM3927,NC_003197.2,4136040,4137134,+,4135740,4136089
STM3928,wecF,NC_003197.2,4137118,4138489,+,4136818,4137167
STM3929,wecG,NC_003197.2,4138469,4139226,+,4138169,4138518
STM3930,yifK,NC_003197.2,4139425,4140818,+,4139125,4139474
STM3931,argX,NC_003197.2,4140921,4140994,+,4140621,4140970
STM3932,hisR,NC_003197.2,4141052,4141124,+,4140752,4141101
STM3933,leuT,NC_003197.2,4141148,4141231,+,4140848,4141197
STM3934,proM,NC_003197.2,4141277,4141350,+,4140977,4141326
STM3935,hemY,NC_003197.2,4141935,4143144,-,4143094,4143443
STM3936,hemX,NC_003197.2,4143134,4144316,-,4144266,4144615
STM3937,hemD,NC_003197.2,4144325,4145081,-,4145031,4145380
STM3938,hemC,NC_003197.2,4145062,4146035,-,4145985,4146334
STM3939,cyaA,NC_003197.2,4146193,4148926,+,4145893,4146242
STM3940,STM3940,NC_003197.2,4149026,4149387,+,4148726,4149075
STM3941,STM3941,NC_003197.2,4149569,4150115,+,4149269,4149618
STM3942,STM3942,NC_003197.2,4150123,4150489,+,4149823,4150172
STM3943,cyaY,NC_003197.2,4150560,4150893,-,4150843,4151192
STM3944,STM3944,NC_003197.2,4150950,4151345,-,4151295,4151644
STM3946,yifL,NC_003197.2,4152029,4152238,+,4151729,4152078
STM3947,dapF,NC_003197.2,4152263,4153099,+,4151963,4152312
STM3948,yigA,NC_003197.2,4153080,4153803,+,4152780,4153129
STM3949,xerC,NC_003197.2,4153785,4154702,+,4153485,4153834
STM3950,yigB,NC_003197.2,4154690,4155418,+,4154390,4154739
STM3951,uvrD,NC_003197.2,4155438,4157716,+,4155138,4155487
STM3952,corA,NC_003197.2,4158073,4159138,+,4157773,4158122
STM3953,yigF,NC_003197.2,4159187,4159578,-,4159528,4159877
STM3954,yigG,NC_003197.2,4159583,4160051,-,4160001,4160350
STM3955,rarD,NC_003197.2,4160076,4160978,-,4160928,4161277
STM3956,yigI,NC_003197.2,4161004,4161489,-,4161439,4161788
STM3957,pldA,NC_003197.2,4161620,4162505,+,4161320,4161669
STM3958,recQ,NC_003197.2,4162571,4164418,+,4162271,4162620
STM3959,rhtC,NC_003197.2,4164482,4165102,+,4164182,4164531
STM3960,rthB,NC_003197.2,4165142,4165775,-,4165725,4166074
STM3961,pldB,NC_003197.2,4165858,4166889,+,4165558,4165907
STM3962,yigL,NC_003197.2,4166889,4167705,+,4166589,4166938
STM3963,yigM,NC_003197.2,4167786,4168685,+,4167486,4167835
STM3964,metR,NC_003197.2,4168573,4169536,-,4169486,4169835
STM3965,metE,NC_003197.2,4169764,4172039,+,4169464,4169813
STM3966,STM3966,NC_003197.2,4172367,4173726,+,4172067,4172416
STM3967,dlhH,NC_003197.2,4173806,4174630,-,4174580,4174929
STM3968,udp,NC_003197.2,4174799,4175638,+,4174499,4174848
STM3969,yigN,NC_003197.2,4175765,4177208,+,4175465,4175814
STM3970,ubiE,NC_003197.2,4177293,4178059,+,4176993,4177342
STM3971,yigP,NC_003197.2,4178057,4178674,+,4177757,4178106
STM3972,aarF,NC_003197.2,4178660,4180311,+,4178360,4178709
STM3973,tatA,NC_003197.2,4180506,4180771,+,4180206,4180555
STM3974,tatB,NC_003197.2,4180763,4181323,+,4180463,4180812
STM3975,tatC,NC_003197.2,4181326,4182105,+,4181026,4181375
STM3976,yigW,NC_003197.2,4182135,4182929,+,4181835,4182184
STM3977,rfaH,NC_003197.2,4182937,4183441,-,4183391,4183740
STM3978,yigC,NC_003197.2,4183602,4185089,+,4183302,4183651
STM3979,ubiB,NC_003197.2,4185165,4185876,+,4184865,4185214
STM3980,STM3980,NC_003197.2,4186124,4186843,+,4185824,4186173
STM3981,STM3981,NC_003197.2,4186892,4187953,+,4186592,4186941
STM3982,fadA,NC_003197.2,4188150,4189324,-,4189274,4189623
STM3983,fadB,NC_003197.2,4189323,4191593,-,4191543,4191892
STM3984,pepQ,NC_003197.2,4191688,4193033,+,4191388,4191737
STM3985,yigZ,NC_003197.2,4193025,4193647,+,4192725,4193074
STM3986,trkH,NC_003197.2,4193671,4195137,+,4193371,4193720
STM3987,hemG,NC_003197.2,4195137,4195694,+,4194837,4195186
STM3988,rrsA,NC_003197.2,4196072,4197613,+,4195772,4196121
STM3989,ileT,NC_003197.2,4197683,4197756,+,4197383,4197732
STM3990,alaT,NC_003197.2,4197871,4197943,+,4197571,4197920
STM3991,rrlA,NC_003197.2,4198129,4201123,+,4197829,4198178
STM3992,rrfA,NC_003197.2,4201315,4201436,+,4201015,4201364
STM3993,mobB,NC_003197.2,4201697,4202227,-,4202177,4202526
STM3994,mobA,NC_003197.2,4202209,4202805,-,4202755,4203104
STM3995,yihD,NC_003197.2,4202850,4203132,+,4202550,4202899
STM3996,yihE,NC_003197.2,4203197,4204195,+,4202897,4203246
STM3997,dsbA,NC_003197.2,4204196,4204835,+,4203896,4204245
STM3998,yihG,NC_003197.2,4204848,4205756,-,4205706,4206055
STM3999,polA,NC_003197.2,4206130,4208930,+,4205830,4206179
STM4000,spf,NC_003197.2,4209089,4209144,+,4208789,4209138
STM4001,yihA,NC_003197.2,4209265,4209912,-,4209862,4210211
STM4002,STM4002,NC_003197.2,4210134,4210361,+,4209834,4210183
STM4003,yihI,NC_003197.2,4210480,4210995,+,4210180,4210529
STM4004,hemN,NC_003197.2,4211173,4212557,+,4210873,4211222
STM4005,glnG,NC_003197.2,4212870,4214288,-,4214238,4214587
STM4006,glnL,NC_003197.2,4214288,4215410,-,4215360,4215709
STM4007,glnA,NC_003197.2,4215612,4217110,-,4217060,4217409
STM4008,STM4008,NC_003197.2,4217000,4217432,-,4217382,4217731
STM4009,typA,NC_003197.2,4217386,4219220,+,4217086,4217435
STM4010,STM4010,NC_003197.2,4219275,4220015,-,4219965,4220314
STM4011,STM4011,NC_003197.2,4219994,4220876,-,4220826,4221175
STM4012,STM4012,NC_003197.2,4220869,4222110,-,4222060,4222409
STM4013,STM4013,NC_003197.2,4222112,4222994,-,4222944,4223293
STM4014,STM4014,NC_003197.2,4222980,4224010,-,4223960,4224309
STM4015,STM4015,NC_003197.2,4224018,4224871,-,4224821,4225170
STM4016,yshA,NC_003197.2,4225023,4225726,-,4225676,4226025
STM4017,yihO,NC_003197.2,4225783,4227213,-,4227163,4227512
STM4018,yihP,NC_003197.2,4227250,4228645,-,4228595,4228944
STM4019,yihQ,NC_003197.2,4228678,4230726,-,4230676,4231025
STM4020,yihR,NC_003197.2,4230758,4231621,-,4231571,4231920
STM4021,yihS,NC_003197.2,4231619,4232872,-,4232822,4233171
STM4022,yihT,NC_003197.2,4232876,4233766,-,4233716,4234065
STM4023,yihU,NC_003197.2,4233777,4234685,-,4234635,4234984
STM4024,yihV,NC_003197.2,4234827,4235734,+,4234527,4234876
STM4025,yihW,NC_003197.2,4235757,4236571,+,4235457,4235806
STM4026,yihX,NC_003197.2,4236750,4237361,+,4236450,4236799
STM4027,rbn,NC_003197.2,4237344,4238227,+,4237044,4237393
STM4028,yihZ,NC_003197.2,4238208,4238661,+,4237908,4238257
STM4029,yiiD,NC_003197.2,4238646,4239647,+,4238346,4238695
STM4030,STM4030,NC_003197.2,4239662,4240123,-,4240073,4240422
STM4031,STM4031,NC_003197.2,4240105,4240429,-,4240379,4240728
STM4032,STM4032,NC_003197.2,4240502,4241438,-,4241388,4241737
STM4033,STM4033,NC_003197.2,4241997,4242251,+,4241697,4242046
STM4034,fdhE,NC_003197.2,4242298,4243244,-,4243194,4243543
STM4035,fdoI,NC_003197.2,4243224,4243870,-,4243820,4244169
STM4036,fdoH,NC_003197.2,4243856,4244771,-,4244721,4245070
STM4037,fdoG,NC_003197.2,4244771,4247833,-,4247783,4248132
STM4038,fdhD,NC_003197.2,4248002,4248852,+,4247702,4248051
STM4039,STM4039,NC_003197.2,4249120,4250156,-,4250106,4250455
STM4040,yiiG,NC_003197.2,4250376,4251434,+,4250076,4250425
STM4041,STM4041,NC_003197.2,4251789,4252119,-,4252069,4252418
STM4042,STM4042,NC_003197.2,4252112,4252777,-,4252727,4253076
STM4042A,STM4042A,NC_003197.2,4252854,4253420,+,4252554,4252903
STM4043,yiiL,NC_003197.2,4253509,4253834,-,4253784,4254133
STM4044,STM4044,NC_003197.2,4253820,4254981,-,4254931,4255280
STM4045,rhaD,NC_003197.2,4255095,4255936,-,4255886,4256235
STM4046,rhaA,NC_003197.2,4256065,4257338,-,4257288,4257637
STM4047,rhaB,NC_003197.2,4257321,4258934,-,4258884,4259233
STM4048,rhaS,NC_003197.2,4259012,4259914,+,4258712,4259061
STM4049,rhaR,NC_003197.2,4260056,4260915,+,4259756,4260105
STM4050,rhaT,NC_003197.2,4260912,4262101,-,4262051,4262400
STM4051,STM4051,NC_003197.2,4262565,4263248,+,4262265,4262614
STM4052,STM4052,NC_003197.2,4263406,4264720,-,4264670,4265019
STM4053,STM4053,NC_003197.2,4264706,4265229,-,4265179,4265528
STM4054,STM4054,NC_003197.2,4265240,4266229,-,4266179,4266528
STM4055,sodA,NC_003197.2,4266430,4267172,+,4266130,4266479
STM4056,yiiM,NC_003197.2,4267179,4267931,+,4266879,4267228
STM4057,STM4057,NC_003197.2,4267936,4268338,+,4267636,4267985
STM4058,cpxA,NC_003197.2,4268389,4269776,-,4269726,4270075
STM4059,cpxR,NC_003197.2,4269759,4270471,-,4270421,4270770
STM4060,cpxP,NC_003197.2,4270595,4271108,+,4270295,4270644
STM4061,yiiP,NC_003197.2,4271244,4272158,+,4270944,4271293
STM4062,pfkA,NC_003197.2,4272334,4273305,+,4272034,4272383
STM4063,sbp,NC_003197.2,4273503,4274498,+,4273203,4273552
STM4064,ushB,NC_003197.2,4274584,4275354,+,4274284,4274633
STM4065,STM4065,NC_003197.2,4275610,4276951,+,4275310,4275659
STM4066,STM4066,NC_003197.2,4276955,4277921,+,4276655,4277004
STM4067,STM4067,NC_003197.2,4277924,4278971,+,4277624,4277973
STM4068,STM4068,NC_003197.2,4279027,4279756,+,4278727,4279076
STM4069,STM4069,NC_003197.2,4279846,4280018,+,4279546,4279895
STM4070,STM4070,NC_003197.2,4280029,4280165,+,4279729,4280078
STM4071,STM4071,NC_003197.2,4280255,4280525,-,4280475,4280824
STM4072,ydeV,NC_003197.2,4280619,4282223,-,4282173,4282522
STM4073,ydeW,NC_003197.2,4282299,4283270,-,4283220,4283569
STM4074,ego,NC_003197.2,4283503,4285049,+,4283203,4283552
STM4075,ydeY,NC_003197.2,4285035,4286086,+,4284735,4285084
STM4076,ydeZ,NC_003197.2,4286075,4287084,+,4285775,4286124
STM4077,yneA,NC_003197.2,4287101,4288135,+,4286801,4287150
STM4078,yneB,NC_003197.2,4288152,4289039,+,4287852,4288201
STM4079,yneC,NC_003197.2,4289071,4289412,+,4288771,4289120
STM4080,STM4080,NC_003197.2,4289415,4290186,+,4289115,4289464
STM4081,tpiA,NC_003197.2,4290278,4291058,-,4291008,4291357
STM4082,yiiQ,NC_003197.2,4291158,4291766,-,4291716,4292065
STM4083,yiiR,NC_003197.2,4291844,4292283,+,4291544,4291893
STM4084,fpr,NC_003197.2,4292390,4293148,-,4293098,4293447
STM4085,glpX,NC_003197.2,4293233,4294243,-,4294193,4294542
STM4086,glpK,NC_003197.2,4294355,4295876,-,4295826,4296175
STM4087,glpF,NC_003197.2,4295884,4296874,-,4296824,4297173
STM4088,yiiU,NC_003197.2,4297112,4297367,+,4296812,4297161
STM4089,menG,NC_003197.2,4297589,4298074,-,4298024,4298373
STM4090,menA,NC_003197.2,4298167,4299108,-,4299058,4299407
STM4091,hslU,NC_003197.2,4299163,4300505,-,4300455,4300804
STM4092,hslV,NC_003197.2,4300504,4301047,-,4300997,4301346
STM4093,ftsN,NC_003197.2,4301126,4302100,-,4302050,4302399
STM4094,cytR,NC_003197.2,4302194,4303230,-,4303180,4303529
STM4095,priA,NC_003197.2,4303374,4305584,-,4305534,4305883
STM4096,rpmE,NC_003197.2,4305766,4305988,+,4305466,4305815
STM4097,STM4097,NC_003197.2,4306034,4306702,-,4306652,4307001
STM4098,STM4098,NC_003197.2,4306897,4308692,-,4308642,4308991
STM4099,metJ,NC_003197.2,4309144,4309477,-,4309427,4309776
STM4100,metB,NC_003197.2,4309711,4310886,+,4309411,4309760
STM4101,metL,NC_003197.2,4310878,4313321,+,4310578,4310927
STM4102,STM4102,NC_003197.2,4313437,4314301,-,4314251,4314600
STM4103,STM4103,NC_003197.2,4315530,4316658,-,4316608,4316957
STM4104,STM4104,NC_003197.2,4316785,4318346,+,4316485,4316834
STM4105,metF,NC_003197.2,4318378,4319431,+,4318078,4318427
STM4106,katG,NC_003197.2,4319437,4321776,+,4319137,4319486
STM4107,yijF,NC_003197.2,4321834,4322463,-,4322413,4322762
STM4108,gldA,NC_003197.2,4322716,4323833,-,4323783,4324132
STM4109,talC,NC_003197.2,4323831,4324504,-,4324454,4324803
STM4110,ptsA,NC_003197.2,4324504,4327011,-,4326961,4327310
STM4112,frwC,NC_003197.2,4327301,4328393,+,4327001,4327350
STM4113,frwB,NC_003197.2,4328396,4328728,+,4328096,4328445
STM4114,pflD,NC_003197.2,4328815,4331124,+,4328515,4328864
STM4115,pflC,NC_003197.2,4331077,4331968,+,4330777,4331126
STM4116,frwD,NC_003197.2,4331958,4332323,+,4331658,4332007
STM4117,yijO,NC_003197.2,4332310,4333173,-,4333123,4333472
STM4118,yijP,NC_003197.2,4333322,4335067,-,4335017,4335366
